ID Pedido;ID Produto;Quantidade;ID Veículo;Status do pedido;Data da compra;Data de entrega;Data previsão;Latitude;Longitude;UF da entrega
104383;49;1;26;Entregue;9/18/20 14:36;05/10/2020 14:36;07/10/2020 14:36;-5.81;-36.59;RN
104384;14;7;13;Entregue;9/18/20 14:37;29/09/2020 14:37;03/10/2020 14:37;-8.38;-37.86;PE
104385;52;8;3;Entregue;9/18/20 14:38;08/10/2020 14:38;05/10/2020 14:38;-22.25;-42.66;RJ
104386;47;7;2;Entregue;9/18/20 14:39;25/09/2020 14:39;05/10/2020 14:39;-22.19;-48.79;SP
104387;47;8;17;Entregue;9/18/20 14:43;01/10/2020 14:43;03/10/2020 14:43;-8.77;-70.55;AC
104388;13;5;33;Entregue;9/18/20 14:49;27/09/2020 14:49;07/10/2020 14:49;-15.98;-49.86;GO
104389;45;10;34;Entregue;9/18/20 14:55;01/10/2020 14:55;06/10/2020 14:55;-22.25;-42.66;RJ
104390;22;4;16;Entregue;9/18/20 15:00;02/10/2020 15:00;03/10/2020 15:00;-22.25;-42.66;RJ
104391;58;4;30;Entregue;9/18/20 15:03;29/09/2020 15:03;07/10/2020 15:03;-5.2;-39.53;CE
104392;3;9;3;Entregue;9/18/20 15:05;03/10/2020 15:05;06/10/2020 15:05;-30.17;-53.5;RS
104393;2;2;34;Entregue;9/18/20 15:10;25/09/2020 15:10;07/10/2020 15:10;1.99;-61.33;RR
104394;64;9;40;Entregue;9/18/20 15:16;22/09/2020 15:16;07/10/2020 15:16;-22.19;-48.79;SP
104395;24;8;31;Entregue;9/18/20 15:20;06/10/2020 15:20;03/10/2020 15:20;-8.77;-70.55;AC
104396;50;4;1;Entregue;9/18/20 15:23;02/10/2020 15:23;06/10/2020 15:23;-19.19;-40.34;ES
104397;11;4;35;Entregue;9/18/20 15:27;04/10/2020 15:27;04/10/2020 15:27;-8.77;-70.55;AC
104398;3;9;22;Entregue;9/18/20 15:29;23/09/2020 15:29;03/10/2020 15:29;-22.19;-48.79;SP
104399;47;1;33;Entregue;9/18/20 15:29;24/09/2020 15:29;05/10/2020 15:29;-15.83;-47.86;DF
104400;48;9;41;Entregue;9/18/20 15:30;29/09/2020 15:30;06/10/2020 15:30;-22.19;-48.79;SP
104401;18;10;14;Entregue;9/18/20 15:31;25/09/2020 15:31;04/10/2020 15:31;-9.62;-36.82;AL
104402;16;4;24;Entregue;9/18/20 15:33;30/09/2020 15:33;04/10/2020 15:33;-22.25;-42.66;RJ
104403;41;4;39;Entregue;9/18/20 15:39;30/09/2020 15:39;08/10/2020 15:39;-22.25;-42.66;RJ
104404;35;5;32;Entregue;9/18/20 15:43;07/10/2020 15:43;04/10/2020 15:43;-22.19;-48.79;SP
104405;6;9;42;Entregue;9/18/20 15:45;29/09/2020 15:45;05/10/2020 15:45;-22.25;-42.66;RJ
104406;32;1;26;Entregue;9/18/20 15:48;01/10/2020 15:48;08/10/2020 15:48;-5.81;-36.59;RN
104407;5;5;10;Entregue;9/18/20 15:52;03/10/2020 15:52;04/10/2020 15:52;-20.51;-54.54;MS
104408;17;4;40;Entregue;9/18/20 15:54;30/09/2020 15:54;08/10/2020 15:54;-22.25;-42.66;RJ
104409;10;8;18;Entregue;9/18/20 15:55;30/09/2020 15:55;03/10/2020 15:55;-22.25;-42.66;RJ
104410;19;2;35;Entregue;9/18/20 15:56;02/10/2020 15:56;07/10/2020 15:56;-22.25;-42.66;RJ
104411;29;9;34;Entregue;9/18/20 15:58;28/09/2020 15:58;05/10/2020 15:58;-22.25;-42.66;RJ
104412;56;4;41;Entregue;9/18/20 16:05;29/09/2020 16:05;03/10/2020 16:05;-22.25;-42.66;RJ
104413;8;6;26;Entregue;9/18/20 16:10;06/10/2020 16:10;07/10/2020 16:10;-15.98;-49.86;GO
104414;55;3;5;Entregue;9/18/20 16:22;23/09/2020 16:22;03/10/2020 16:22;-20.51;-54.54;MS
104415;36;8;6;Entregue;9/18/20 16:28;26/09/2020 16:28;04/10/2020 16:28;-5.42;-45.44;MA
104416;28;1;40;Entregue;9/18/20 16:29;04/10/2020 16:29;03/10/2020 16:29;-13.29;-41.71;BA
104417;7;2;41;Entregue;9/18/20 16:32;07/10/2020 16:32;06/10/2020 16:32;-13.29;-41.71;BA
104418;57;1;37;Entregue;9/18/20 16:35;05/10/2020 16:35;03/10/2020 16:35;-13.29;-41.71;BA
104419;29;1;35;Entregue;9/18/20 16:41;26/09/2020 16:41;07/10/2020 16:41;1.41;-51.77;AP
104420;13;2;3;Entregue;9/18/20 16:44;26/09/2020 16:44;04/10/2020 16:44;-8.38;-37.86;PE
104421;29;5;26;Entregue;9/18/20 16:58;01/10/2020 16:58;03/10/2020 16:58;-6.6;-42.28;PI
104422;52;8;17;Entregue;9/18/20 16:59;05/10/2020 16:59;03/10/2020 16:59;-22.25;-42.66;RJ
104423;6;7;35;Entregue;9/18/20 17:01;03/10/2020 17:01;08/10/2020 17:01;-27.45;-50.95;SC
104424;66;3;15;Entregue;9/18/20 17:07;06/10/2020 17:07;06/10/2020 17:07;-15.83;-47.86;DF
104425;5;6;37;Entregue;9/18/20 17:12;07/10/2020 17:12;05/10/2020 17:12;-22.19;-48.79;SP
104426;61;5;16;Entregue;9/18/20 17:18;02/10/2020 17:18;05/10/2020 17:18;-18.1;-44.38;MG
104427;34;6;30;Entregue;9/18/20 17:24;01/10/2020 17:24;07/10/2020 17:24;-22.19;-48.79;SP
104428;30;10;35;Entregue;9/18/20 17:26;04/10/2020 17:26;04/10/2020 17:26;-22.25;-42.66;RJ
104429;49;5;6;Entregue;9/18/20 17:27;05/10/2020 17:27;05/10/2020 17:27;-12.64;-55.42;MT
104430;44;5;37;Entregue;9/18/20 17:30;03/10/2020 17:30;06/10/2020 17:30;-22.25;-42.66;RJ
104431;3;8;23;Entregue;9/18/20 17:40;05/10/2020 17:40;04/10/2020 17:40;-22.19;-48.79;SP
104432;54;5;40;Entregue;9/18/20 17:42;28/09/2020 17:42;05/10/2020 17:42;-15.98;-49.86;GO
104433;5;4;9;Entregue;9/18/20 17:45;23/09/2020 17:45;06/10/2020 17:45;-22.25;-42.66;RJ
104434;24;2;34;Entregue;9/18/20 17:46;02/10/2020 17:46;08/10/2020 17:46;-3.47;-65.1;AM
104435;53;6;16;Entregue;9/18/20 17:59;22/09/2020 17:59;08/10/2020 17:59;-22.19;-48.79;SP
104436;15;8;9;Entregue;9/18/20 18:00;28/09/2020 18:00;07/10/2020 18:00;-8.38;-37.86;PE
104437;1;5;42;Entregue;9/18/20 18:01;06/10/2020 18:01;08/10/2020 18:01;-15.83;-47.86;DF
104438;16;10;4;Entregue;9/18/20 18:07;25/09/2020 18:07;06/10/2020 18:07;-24.89;-51.55;PR
104439;40;5;11;Entregue;9/18/20 18:17;29/09/2020 18:17;08/10/2020 18:17;-22.25;-42.66;RJ
104440;63;4;5;Entregue;9/18/20 18:18;23/09/2020 18:18;07/10/2020 18:18;-22.19;-48.79;SP
104441;55;2;36;Entregue;9/18/20 18:20;22/09/2020 18:20;06/10/2020 18:20;-10.83;-63.34;RO
104442;42;3;31;Entregue;9/18/20 18:22;05/10/2020 18:22;03/10/2020 18:22;-3.79;-52.48;PA
104443;64;8;16;Entregue;9/18/20 18:32;26/09/2020 18:32;08/10/2020 18:32;-3.79;-52.48;PA
104444;60;3;10;Entregue;9/18/20 18:35;04/10/2020 18:35;03/10/2020 18:35;-20.51;-54.54;MS
104445;44;10;23;Entregue;9/18/20 18:46;28/09/2020 18:46;04/10/2020 18:46;-15.98;-49.86;GO
104446;32;1;28;Entregue;9/18/20 18:52;25/09/2020 18:52;07/10/2020 18:52;-5.42;-45.44;MA
104447;57;6;38;Entregue;9/18/20 19:02;23/09/2020 19:02;08/10/2020 19:02;-10.57;-37.45;SE
104448;65;4;35;Entregue;9/18/20 19:05;01/10/2020 19:05;07/10/2020 19:05;-22.19;-48.79;SP
104449;9;9;37;Entregue;9/18/20 19:11;27/09/2020 19:11;05/10/2020 19:11;-22.25;-42.66;RJ
104450;51;5;41;Entregue;9/18/20 19:17;22/09/2020 19:17;07/10/2020 19:17;-22.19;-48.79;SP
104451;5;5;17;Entregue;9/18/20 19:25;04/10/2020 19:25;06/10/2020 19:25;-22.25;-42.66;RJ
104452;54;4;42;Entregue;9/18/20 19:32;25/09/2020 19:32;03/10/2020 19:32;-22.19;-48.79;SP
104453;49;8;27;Entregue;9/18/20 19:34;07/10/2020 19:34;04/10/2020 19:34;-10.83;-63.34;RO
104454;66;5;21;Entregue;9/18/20 19:40;06/10/2020 19:40;04/10/2020 19:40;-22.25;-42.66;RJ
104455;62;2;42;Entregue;9/18/20 19:46;25/09/2020 19:46;05/10/2020 19:46;-30.17;-53.5;RS
104456;66;9;32;Entregue;9/18/20 19:56;22/09/2020 19:56;05/10/2020 19:56;-22.19;-48.79;SP
104457;12;6;24;Entregue;9/18/20 19:57;07/10/2020 19:57;04/10/2020 19:57;-8.38;-37.86;PE
104458;57;6;28;Entregue;9/18/20 20:01;04/10/2020 20:01;03/10/2020 20:01;-3.47;-65.1;AM
104459;19;5;32;Entregue;9/18/20 20:08;25/09/2020 20:08;08/10/2020 20:08;-22.19;-48.79;SP
104460;66;10;22;Entregue;9/18/20 20:10;04/10/2020 20:10;08/10/2020 20:10;-22.19;-48.79;SP
104461;52;9;8;Entregue;9/18/20 20:11;23/09/2020 20:11;06/10/2020 20:11;-22.19;-48.79;SP
104462;56;4;20;Entregue;9/18/20 20:18;25/09/2020 20:18;07/10/2020 20:18;-22.25;-42.66;RJ
104463;6;2;33;Entregue;9/18/20 20:27;08/10/2020 20:27;07/10/2020 20:27;-22.19;-48.79;SP
104464;54;10;18;Entregue;9/18/20 20:27;22/09/2020 20:27;04/10/2020 20:27;-8.77;-70.55;AC
104465;6;5;31;Entregue;9/18/20 20:42;25/09/2020 20:42;06/10/2020 20:42;-30.17;-53.5;RS
104466;7;1;6;Entregue;9/18/20 20:47;24/09/2020 20:47;03/10/2020 20:47;-8.38;-37.86;PE
104467;3;8;39;Entregue;9/18/20 20:50;01/10/2020 20:50;07/10/2020 20:50;-18.1;-44.38;MG
104468;49;5;13;Entregue;9/18/20 20:50;08/10/2020 20:50;07/10/2020 20:50;-22.19;-48.79;SP
104469;22;7;21;Entregue;9/18/20 20:52;21/09/2020 20:52;08/10/2020 20:52;-5.42;-45.44;MA
104470;24;9;21;Entregue;9/18/20 21:10;21/09/2020 21:10;05/10/2020 21:10;-22.19;-48.79;SP
104471;5;6;28;Entregue;9/18/20 21:20;03/10/2020 21:20;03/10/2020 21:20;-22.19;-48.79;SP
104472;27;10;11;Entregue;9/18/20 21:24;06/10/2020 21:24;08/10/2020 21:24;-5.2;-39.53;CE
104473;39;3;28;Entregue;9/18/20 21:42;21/09/2020 21:42;05/10/2020 21:42;1.99;-61.33;RR
104474;20;2;29;Entregue;9/18/20 22:03;21/09/2020 22:03;08/10/2020 22:03;-15.83;-47.86;DF
104475;13;10;33;Entregue;9/18/20 22:11;21/09/2020 22:11;08/10/2020 22:11;-22.25;-42.66;RJ
104476;39;8;15;Entregue;9/18/20 22:11;08/10/2020 22:11;07/10/2020 22:11;-30.17;-53.5;RS
104477;27;2;22;Entregue;9/18/20 22:14;24/09/2020 22:14;05/10/2020 22:14;-22.25;-42.66;RJ
104478;62;8;24;Entregue;9/18/20 22:27;01/10/2020 22:27;06/10/2020 22:27;-5.42;-45.44;MA
104479;9;10;26;Entregue;9/18/20 22:32;29/09/2020 22:32;03/10/2020 22:32;-22.19;-48.79;SP
104480;39;6;14;Entregue;9/18/20 22:36;30/09/2020 22:36;08/10/2020 22:36;-22.19;-48.79;SP
104481;62;4;10;Entregue;9/18/20 22:38;25/09/2020 22:38;07/10/2020 22:38;-22.19;-48.79;SP
104482;16;3;34;Entregue;9/18/20 22:51;04/10/2020 22:51;05/10/2020 22:51;-5.2;-39.53;CE
104483;50;1;23;Entregue;9/18/20 22:59;23/09/2020 22:59;03/10/2020 22:59;-5.42;-45.44;MA
104484;24;2;9;Entregue;9/18/20 23:01;06/10/2020 23:01;05/10/2020 23:01;-22.25;-42.66;RJ
104485;20;2;10;Entregue;9/18/20 23:03;06/10/2020 23:03;08/10/2020 23:03;-22.19;-48.79;SP
104486;53;2;22;Entregue;9/18/20 23:11;01/10/2020 23:11;07/10/2020 23:11;-12.64;-55.42;MT
104487;18;2;29;Entregue;9/18/20 23:11;24/09/2020 23:11;05/10/2020 23:11;-3.47;-65.1;AM
104488;14;3;9;Entregue;9/18/20 23:13;07/10/2020 23:13;04/10/2020 23:13;-10.83;-63.34;RO
104489;8;1;37;Entregue;9/18/20 23:21;03/10/2020 23:21;04/10/2020 23:21;-30.17;-53.5;RS
104490;37;1;31;Entregue;9/18/20 23:23;05/10/2020 23:23;08/10/2020 23:23;1.41;-51.77;AP
104491;43;1;41;Entregue;9/18/20 23:28;06/10/2020 23:28;04/10/2020 23:28;-22.25;-42.66;RJ
104492;47;9;37;Entregue;9/18/20 23:29;23/09/2020 23:29;05/10/2020 23:29;-22.19;-48.79;SP
104493;50;8;26;Entregue;9/18/20 23:44;07/10/2020 23:44;07/10/2020 23:44;-24.89;-51.55;PR
104494;21;7;24;Entregue;9/18/20 23:47;26/09/2020 23:47;08/10/2020 23:47;-22.19;-48.79;SP
104495;50;7;16;Entregue;9/19/20 0:11;07/10/2020 00:11;08/10/2020 00:11;-5.81;-36.59;RN
104496;35;2;33;Entregue;9/19/20 0:41;29/09/2020 00:41;08/10/2020 00:41;1.99;-61.33;RR
104497;47;1;23;Entregue;9/19/20 1:13;09/10/2020 01:13;06/10/2020 01:13;-3.79;-52.48;PA
104498;16;4;12;Entregue;9/19/20 1:31;25/09/2020 01:31;06/10/2020 01:31;-22.25;-42.66;RJ
104499;52;7;34;Entregue;9/19/20 1:44;24/09/2020 01:44;06/10/2020 01:44;-15.83;-47.86;DF
104500;22;6;32;Entregue;9/19/20 7:28;29/09/2020 07:28;07/10/2020 07:28;-12.64;-55.42;MT
104501;16;7;23;Entregue;9/19/20 8:29;26/09/2020 08:29;08/10/2020 08:29;-10.83;-63.34;RO
104502;47;10;35;Entregue;9/19/20 9:03;03/10/2020 09:03;09/10/2020 09:03;-22.19;-48.79;SP
104503;29;9;1;Entregue;9/19/20 9:12;25/09/2020 09:12;05/10/2020 09:12;-13.29;-41.71;BA
104504;45;2;37;Entregue;9/19/20 9:21;05/10/2020 09:21;07/10/2020 09:21;-24.89;-51.55;PR
104505;42;5;12;Entregue;9/19/20 9:43;07/10/2020 09:43;09/10/2020 09:43;-22.25;-42.66;RJ
104506;4;10;35;Entregue;9/19/20 10:03;01/10/2020 10:03;09/10/2020 10:03;-22.19;-48.79;SP
104507;61;6;12;Entregue;9/19/20 10:08;01/10/2020 10:08;08/10/2020 10:08;-30.17;-53.5;RS
104508;26;5;23;Entregue;9/19/20 10:15;09/10/2020 10:15;08/10/2020 10:15;-22.25;-42.66;RJ
104509;16;7;17;Entregue;9/19/20 10:17;04/10/2020 10:17;06/10/2020 10:17;-22.19;-48.79;SP
104510;8;3;19;Entregue;9/19/20 10:20;04/10/2020 10:20;04/10/2020 10:20;-22.19;-48.79;SP
104511;58;10;37;Entregue;9/19/20 10:24;26/09/2020 10:24;08/10/2020 10:24;-5.81;-36.59;RN
104512;4;8;27;Entregue;9/19/20 10:26;03/10/2020 10:26;05/10/2020 10:26;-22.19;-48.79;SP
104513;12;1;20;Entregue;9/19/20 10:29;09/10/2020 10:29;07/10/2020 10:29;-22.19;-48.79;SP
104514;56;7;12;Entregue;9/19/20 10:45;06/10/2020 10:45;06/10/2020 10:45;-5.81;-36.59;RN
104515;3;6;3;Entregue;9/19/20 10:51;04/10/2020 10:51;06/10/2020 10:51;-22.25;-42.66;RJ
104516;55;7;13;Entregue;9/19/20 10:55;22/09/2020 10:55;06/10/2020 10:55;-18.1;-44.38;MG
104517;6;5;18;Entregue;9/19/20 10:58;27/09/2020 10:58;05/10/2020 10:58;-22.19;-48.79;SP
104518;11;5;11;Entregue;9/19/20 11:09;08/10/2020 11:09;09/10/2020 11:09;-9.46;-48.26;TO
104519;61;3;21;Entregue;9/19/20 11:11;24/09/2020 11:11;09/10/2020 11:11;-22.25;-42.66;RJ
104520;46;2;20;Entregue;9/19/20 11:12;24/09/2020 11:12;07/10/2020 11:12;-22.25;-42.66;RJ
104521;66;6;17;Entregue;9/19/20 11:15;28/09/2020 11:15;06/10/2020 11:15;-22.19;-48.79;SP
104522;25;2;1;Entregue;9/19/20 11:16;07/10/2020 11:16;06/10/2020 11:16;-22.19;-48.79;SP
104523;15;7;33;Entregue;9/19/20 11:23;22/09/2020 11:23;04/10/2020 11:23;-22.19;-48.79;SP
104524;44;6;4;Entregue;9/19/20 11:30;27/09/2020 11:30;05/10/2020 11:30;-20.51;-54.54;MS
104525;61;1;5;Entregue;9/19/20 11:30;22/09/2020 11:30;09/10/2020 11:30;-22.19;-48.79;SP
104526;62;5;33;Entregue;9/19/20 11:37;29/09/2020 11:37;07/10/2020 11:37;-20.51;-54.54;MS
104527;16;10;8;Entregue;9/19/20 11:57;26/09/2020 11:57;06/10/2020 11:57;-13.29;-41.71;BA
104528;15;7;1;Entregue;9/19/20 12:03;26/09/2020 12:03;06/10/2020 12:03;-22.19;-48.79;SP
104529;42;4;36;Entregue;9/19/20 12:04;05/10/2020 12:04;06/10/2020 12:04;-24.89;-51.55;PR
104530;3;6;23;Entregue;9/19/20 12:14;07/10/2020 12:14;08/10/2020 12:14;-22.19;-48.79;SP
104531;37;3;34;Entregue;9/19/20 12:26;28/09/2020 12:26;08/10/2020 12:26;-3.47;-65.1;AM
104532;45;2;39;Entregue;9/19/20 12:27;01/10/2020 12:27;06/10/2020 12:27;-22.25;-42.66;RJ
104533;43;5;11;Entregue;9/19/20 12:42;24/09/2020 12:42;06/10/2020 12:42;-30.17;-53.5;RS
104534;35;5;25;Entregue;9/19/20 12:48;27/09/2020 12:48;04/10/2020 12:48;-3.79;-52.48;PA
104535;11;3;19;Entregue;9/19/20 12:53;07/10/2020 12:53;09/10/2020 12:53;-27.45;-50.95;SC
104536;57;6;35;Entregue;9/19/20 12:55;27/09/2020 12:55;07/10/2020 12:55;-18.1;-44.38;MG
104537;44;2;26;Entregue;9/19/20 13:07;05/10/2020 13:07;04/10/2020 13:07;-22.25;-42.66;RJ
104538;7;7;1;Entregue;9/19/20 13:19;27/09/2020 13:19;04/10/2020 13:19;-22.19;-48.79;SP
104539;58;10;6;Entregue;9/19/20 13:20;02/10/2020 13:20;06/10/2020 13:20;-18.1;-44.38;MG
104540;42;4;13;Entregue;9/19/20 13:24;30/09/2020 13:24;05/10/2020 13:24;-13.29;-41.71;BA
104541;43;7;14;Entregue;9/19/20 13:26;02/10/2020 13:26;05/10/2020 13:26;-24.89;-51.55;PR
104542;18;7;38;Entregue;9/19/20 13:28;08/10/2020 13:28;06/10/2020 13:28;-24.89;-51.55;PR
104543;52;4;15;Entregue;9/19/20 13:36;06/10/2020 13:36;05/10/2020 13:36;1.41;-51.77;AP
104544;54;1;35;Entregue;9/19/20 13:37;29/09/2020 13:37;05/10/2020 13:37;-18.1;-44.38;MG
104545;17;8;5;Entregue;9/19/20 14:00;09/10/2020 14:00;07/10/2020 14:00;-22.25;-42.66;RJ
104546;63;9;15;Entregue;9/19/20 14:06;29/09/2020 14:06;05/10/2020 14:06;-8.38;-37.86;PE
104547;17;6;17;Entregue;9/19/20 14:07;07/10/2020 14:07;09/10/2020 14:07;-22.19;-48.79;SP
104548;41;6;38;Entregue;9/19/20 14:10;06/10/2020 14:10;09/10/2020 14:10;-22.19;-48.79;SP
104549;64;2;21;Entregue;9/19/20 14:21;08/10/2020 14:21;04/10/2020 14:21;-22.19;-48.79;SP
104550;55;3;37;Entregue;9/19/20 14:25;24/09/2020 14:25;06/10/2020 14:25;-9.46;-48.26;TO
104551;8;10;30;Entregue;9/19/20 14:35;24/09/2020 14:35;08/10/2020 14:35;-22.25;-42.66;RJ
104552;33;4;10;Entregue;9/19/20 14:46;22/09/2020 14:46;06/10/2020 14:46;-22.19;-48.79;SP
104553;18;2;5;Entregue;9/19/20 14:57;03/10/2020 14:57;06/10/2020 14:57;-8.38;-37.86;PE
104554;23;1;25;Entregue;9/19/20 14:58;25/09/2020 14:58;07/10/2020 14:58;-8.77;-70.55;AC
104555;18;7;12;Entregue;9/19/20 15:05;05/10/2020 15:05;05/10/2020 15:05;-24.89;-51.55;PR
104556;23;5;30;Entregue;9/19/20 15:07;24/09/2020 15:07;04/10/2020 15:07;-22.25;-42.66;RJ
104557;21;4;33;Entregue;9/19/20 15:19;01/10/2020 15:19;06/10/2020 15:19;-18.1;-44.38;MG
104558;21;3;5;Entregue;9/19/20 15:22;07/10/2020 15:22;04/10/2020 15:22;-7.28;-36.72;PB
104559;45;3;27;Entregue;9/19/20 15:36;02/10/2020 15:36;05/10/2020 15:36;-22.19;-48.79;SP
104560;2;5;1;Entregue;9/19/20 15:41;26/09/2020 15:41;08/10/2020 15:41;-24.89;-51.55;PR
104561;50;2;36;Entregue;9/19/20 15:54;26/09/2020 15:54;05/10/2020 15:54;-15.98;-49.86;GO
104562;58;5;28;Entregue;9/19/20 15:57;04/10/2020 15:57;05/10/2020 15:57;-5.42;-45.44;MA
104563;20;4;38;Entregue;9/19/20 15:58;25/09/2020 15:58;04/10/2020 15:58;-22.19;-48.79;SP
104564;19;5;28;Entregue;9/19/20 16:07;29/09/2020 16:07;04/10/2020 16:07;-22.19;-48.79;SP
104565;22;1;2;Entregue;9/19/20 16:08;02/10/2020 16:08;06/10/2020 16:08;-5.81;-36.59;RN
104566;19;10;40;Entregue;9/19/20 16:08;09/10/2020 16:08;06/10/2020 16:08;-22.25;-42.66;RJ
104567;65;10;36;Entregue;9/19/20 16:13;06/10/2020 16:13;08/10/2020 16:13;-20.51;-54.54;MS
104568;38;1;30;Entregue;9/19/20 16:18;30/09/2020 16:18;09/10/2020 16:18;-6.6;-42.28;PI
104569;16;5;16;Entregue;9/19/20 16:18;08/10/2020 16:18;07/10/2020 16:18;-22.19;-48.79;SP
104570;57;8;28;Entregue;9/19/20 16:23;23/09/2020 16:23;06/10/2020 16:23;-3.47;-65.1;AM
104571;14;7;26;Entregue;9/19/20 16:23;30/09/2020 16:23;05/10/2020 16:23;-9.62;-36.82;AL
104572;41;7;41;Entregue;9/19/20 16:24;28/09/2020 16:24;06/10/2020 16:24;-5.81;-36.59;RN
104573;1;7;9;Entregue;9/19/20 16:26;29/09/2020 16:26;06/10/2020 16:26;-9.62;-36.82;AL
104574;42;4;41;Entregue;9/19/20 16:40;22/09/2020 16:40;07/10/2020 16:40;-5.2;-39.53;CE
104575;55;5;30;Entregue;9/19/20 16:47;27/09/2020 16:47;09/10/2020 16:47;-22.25;-42.66;RJ
104576;52;8;3;Entregue;9/19/20 16:49;05/10/2020 16:49;08/10/2020 16:49;-19.19;-40.34;ES
104577;10;9;16;Entregue;9/19/20 17:01;01/10/2020 17:01;09/10/2020 17:01;-9.46;-48.26;TO
104578;48;3;31;Entregue;9/19/20 17:08;30/09/2020 17:08;06/10/2020 17:08;-18.1;-44.38;MG
104579;10;4;18;Entregue;9/19/20 17:34;02/10/2020 17:34;05/10/2020 17:34;-22.19;-48.79;SP
104580;54;1;6;Entregue;9/19/20 17:35;07/10/2020 17:35;04/10/2020 17:35;-3.79;-52.48;PA
104581;30;10;5;Entregue;9/19/20 17:41;27/09/2020 17:41;05/10/2020 17:41;-20.51;-54.54;MS
104582;23;2;37;Entregue;9/19/20 17:48;06/10/2020 17:48;04/10/2020 17:48;-5.81;-36.59;RN
104583;52;2;29;Entregue;9/19/20 17:55;06/10/2020 17:55;06/10/2020 17:55;-10.83;-63.34;RO
104584;7;2;17;Entregue;9/19/20 17:59;04/10/2020 17:59;06/10/2020 17:59;-22.25;-42.66;RJ
104585;16;2;37;Entregue;9/19/20 18:06;30/09/2020 18:06;08/10/2020 18:06;-19.19;-40.34;ES
104586;10;6;11;Entregue;9/19/20 18:07;26/09/2020 18:07;06/10/2020 18:07;-18.1;-44.38;MG
104587;12;9;6;Entregue;9/19/20 18:08;07/10/2020 18:08;06/10/2020 18:08;-7.28;-36.72;PB
104588;55;8;25;Entregue;9/19/20 18:09;09/10/2020 18:09;05/10/2020 18:09;-22.19;-48.79;SP
104589;33;2;26;Entregue;9/19/20 18:10;26/09/2020 18:10;07/10/2020 18:10;-22.25;-42.66;RJ
104590;24;4;11;Entregue;9/19/20 18:18;04/10/2020 18:18;04/10/2020 18:18;-12.64;-55.42;MT
104591;17;1;19;Entregue;9/19/20 18:32;01/10/2020 18:32;08/10/2020 18:32;-22.25;-42.66;RJ
104592;48;2;24;Entregue;9/19/20 18:33;01/10/2020 18:33;04/10/2020 18:33;-8.77;-70.55;AC
104593;52;8;18;Entregue;9/19/20 18:40;08/10/2020 18:40;05/10/2020 18:40;-13.29;-41.71;BA
104594;21;5;20;Entregue;9/19/20 18:43;04/10/2020 18:43;08/10/2020 18:43;-24.89;-51.55;PR
104595;34;5;2;Entregue;9/19/20 19:01;26/09/2020 19:01;08/10/2020 19:01;-22.19;-48.79;SP
104596;13;4;41;Entregue;9/19/20 19:12;22/09/2020 19:12;04/10/2020 19:12;-22.19;-48.79;SP
104597;46;10;39;Entregue;9/19/20 19:16;28/09/2020 19:16;08/10/2020 19:16;-22.25;-42.66;RJ
104598;32;7;25;Entregue;9/19/20 19:34;28/09/2020 19:34;07/10/2020 19:34;-22.19;-48.79;SP
104599;53;6;12;Entregue;9/19/20 19:35;01/10/2020 19:35;08/10/2020 19:35;-15.98;-49.86;GO
104600;46;2;19;Entregue;9/19/20 19:38;26/09/2020 19:38;08/10/2020 19:38;1.99;-61.33;RR
104601;48;1;38;Entregue;9/19/20 19:44;07/10/2020 19:44;06/10/2020 19:44;-22.25;-42.66;RJ
104602;20;2;17;Entregue;9/19/20 19:46;06/10/2020 19:46;06/10/2020 19:46;-24.89;-51.55;PR
104603;32;8;6;Entregue;9/19/20 19:57;03/10/2020 19:57;07/10/2020 19:57;-5.42;-45.44;MA
104604;49;3;9;Entregue;9/19/20 19:57;06/10/2020 19:57;05/10/2020 19:57;-10.83;-63.34;RO
104605;15;5;9;Entregue;9/19/20 20:00;23/09/2020 20:00;07/10/2020 20:00;-3.47;-65.1;AM
104606;23;6;3;Entregue;9/19/20 20:03;26/09/2020 20:03;04/10/2020 20:03;-3.79;-52.48;PA
104607;11;10;27;Entregue;9/19/20 20:15;07/10/2020 20:15;06/10/2020 20:15;-22.25;-42.66;RJ
104608;2;8;21;Entregue;9/19/20 20:17;07/10/2020 20:17;04/10/2020 20:17;1.41;-51.77;AP
104609;26;3;6;Entregue;9/19/20 20:21;28/09/2020 20:21;04/10/2020 20:21;-30.17;-53.5;RS
104610;24;8;22;Entregue;9/19/20 20:31;24/09/2020 20:31;09/10/2020 20:31;-24.89;-51.55;PR
104611;33;5;39;Entregue;9/19/20 20:40;06/10/2020 20:40;04/10/2020 20:40;-19.19;-40.34;ES
104612;38;3;3;Entregue;9/19/20 20:57;24/09/2020 20:57;04/10/2020 20:57;-22.19;-48.79;SP
104613;5;8;42;Entregue;9/19/20 21:01;27/09/2020 21:01;04/10/2020 21:01;-22.19;-48.79;SP
104614;24;3;29;Entregue;9/19/20 21:04;30/09/2020 21:04;04/10/2020 21:04;-9.46;-48.26;TO
104615;52;10;11;Entregue;9/19/20 21:05;01/10/2020 21:05;04/10/2020 21:05;-20.51;-54.54;MS
104616;52;9;20;Entregue;9/19/20 21:22;30/09/2020 21:22;06/10/2020 21:22;-19.19;-40.34;ES
104617;31;4;18;Entregue;9/19/20 21:37;03/10/2020 21:37;04/10/2020 21:37;-22.25;-42.66;RJ
